Date,Region,Person,Product,Category,Quantity,UnitPrice,TotalSales,DayOfWeek,Month,Quarter
2025-02-17,近畿,鈴木一郎,製品E,追加オプション,3,32719,98157,Monday,2,1
2025-02-17,東北,山本大輔,製品B,単発,2,58495,116990,Monday,2,1
2025-02-17,北海道,伊藤健太,サービスY,保守,3,136663,409989,Monday,2,1
2025-02-17,九州,高橋美咲,サービスX,保守,4,204525,818100,Monday,2,1
2025-02-17,関東,田中太郎,製品D,単発,4,116104,464416,Monday,2,1
2025-02-17,東北,伊藤健太,製品D,単発,5,77335,386675,Monday,2,1
2025-02-17,九州,佐藤花子,製品E,追加オプション,2,38309,76618,Monday,2,1
2025-02-17,北海道,伊藤健太,サービスY,保守,4,132454,529816,Monday,2,1
2025-02-17,関東,中村愛,製品E,追加オプション,2,29868,59736,Monday,2,1
2025-02-17,九州,伊藤健太,製品D,単発,5,100157,500785,Monday,2,1
2025-02-17,東北,山本大輔,製品C,サブスク,2,30934,61868,Monday,2,1
2025-02-17,近畿,渡辺さくら,製品B,単発,2,98540,197080,Monday,2,1
2025-02-17,中部,伊藤健太,製品B,単発,1,58189,58189,Monday,2,1
2025-02-17,関東,鈴木一郎,製品B,単発,1,57713,57713,Monday,2,1
2025-02-17,近畿,伊藤健太,製品C,サブスク,4,31162,124648,Monday,2,1
2025-02-17,東北,田中太郎,サービスY,保守,4,135114,540456,Monday,2,1
2025-02-17,中国,中村愛,製品C,サブスク,2,26117,52234,Monday,2,1
2025-02-17,北海道,佐藤花子,製品B,単発,4,89989,359956,Monday,2,1
2025-02-17,近畿,伊藤健太,製品D,単発,2,78628,157256,Monday,2,1
2025-02-17,北海道,佐藤花子,製品D,単発,1,129268,129268,Monday,2,1
2025-02-17,中部,山本大輔,製品D,単発,2,80466,160932,Monday,2,1
2025-02-17,近畿,佐藤花子,サービスY,保守,1,176692,176692,Monday,2,1
2025-02-17,北海道,中村愛,サービスX,保守,5,210120,1050600,Monday,2,1
2025-02-17,中部,山本大輔,製品C,サブスク,5,35638,178190,Monday,2,1
2025-02-17,九州,伊藤健太,製品A,サブスク,4,48810,195240,Monday,2,1
2025-02-17,近畿,山本大輔,製品E,追加オプション,4,17843,71372,Monday,2,1
2025-02-17,九州,山本大輔,製品A,サブスク,1,43097,43097,Monday,2,1
2025-02-18,近畿,伊藤健太,製品A,サブスク,5,38492,192460,Tuesday,2,1
2025-02-18,関東,渡辺さくら,製品B,単発,4,61250,245000,Tuesday,2,1
2025-02-18,関東,山本大輔,サービスX,保守,1,141304,141304,Tuesday,2,1
2025-02-18,中部,鈴木一郎,サービスX,保守,5,192821,964105,Tuesday,2,1
2025-02-18,中部,高橋美咲,製品B,単発,4,88287,353148,Tuesday,2,1
2025-02-18,中部,佐藤花子,サービスY,保守,4,113806,455224,Tuesday,2,1
2025-02-18,東北,佐藤花子,製品C,サブスク,5,30996,154980,Tuesday,2,1
2025-02-18,近畿,山本大輔,製品D,単発,2,79369,158738,Tuesday,2,1
2025-02-18,関東,高橋美咲,製品B,単発,5,62926,314630,Tuesday,2,1
2025-02-18,中部,中村愛,製品C,サブスク,2,32730,65460,Tuesday,2,1
2025-02-18,関東,鈴木一郎,製品C,サブスク,5,36429,182145,Tuesday,2,1
2025-02-18,東北,佐藤花子,製品A,サブスク,4,46576,186304,Tuesday,2,1
2025-02-18,近畿,佐藤花子,製品B,単発,3,91867,275601,Tuesday,2,1
2025-02-18,近畿,山本大輔,製品C,サブスク,4,24349,97396,Tuesday,2,1
2025-02-18,関東,中村愛,製品C,サブスク,5,22925,114625,Tuesday,2,1
2025-02-18,中国,山本大輔,製品D,単発,2,54003,108006,Tuesday,2,1
2025-02-18,関東,鈴木一郎,サービスY,保守,2,152311,304622,Tuesday,2,1
2025-02-18,中部,山本大輔,製品A,サブスク,1,27897,27897,Tuesday,2,1
2025-02-18,関東,伊藤健太,製品B,単発,5,72250,361250,Tuesday,2,1
2025-02-18,近畿,渡辺さくら,サービスX,保守,5,149760,748800,Tuesday,2,1
2025-02-18,関東,佐藤花子,サービスX,保守,2,230719,461438,Tuesday,2,1
2025-02-18,関東,佐藤花子,製品A,サブスク,2,52990,105980,Tuesday,2,1
2025-02-18,東北,鈴木一郎,製品C,サブスク,1,30889,30889,Tuesday,2,1
2025-02-18,東北,鈴木一郎,サービスX,保守,2,138503,277006,Tuesday,2,1
2025-02-18,近畿,高橋美咲,製品E,追加オプション,3,21792,65376,Tuesday,2,1
2025-02-18,近畿,田中太郎,製品A,サブスク,2,56887,113774,Tuesday,2,1
2025-02-18,関東,山本大輔,製品C,サブスク,1,21773,21773,Tuesday,2,1
2025-02-18,東北,伊藤健太,製品A,サブスク,5,31503,157515,Tuesday,2,1
2025-02-18,東北,中村愛,サービスX,保守,1,211177,211177,Tuesday,2,1
2025-02-18,九州,鈴木一郎,製品C,サブスク,4,37047,148188,Tuesday,2,1
2025-02-18,関東,鈴木一郎,製品B,単発,3,76696,230088,Tuesday,2,1
2025-02-18,関東,伊藤健太,サービスY,保守,4,130875,523500,Tuesday,2,1
2025-02-18,東北,高橋美咲,製品E,追加オプション,5,27845,139225,Tuesday,2,1
2025-02-18,中部,渡辺さくら,製品C,サブスク,3,27467,82401,Tuesday,2,1
2025-02-18,北海道,伊藤健太,サービスX,保守,4,153376,613504,Tuesday,2,1
2025-02-18,関東,中村愛,製品A,サブスク,3,33641,100923,Tuesday,2,1
2025-02-18,関東,鈴木一郎,製品B,単発,2,70689,141378,Tuesday,2,1
2025-02-19,関東,中村愛,製品B,単発,5,74165,370825,Wednesday,2,1
2025-02-19,関東,山本大輔,サービスY,保守,5,90275,451375,Wednesday,2,1
2025-02-19,関東,渡辺さくら,サービスX,保守,4,147080,588320,Wednesday,2,1
2025-02-19,関東,伊藤健太,製品A,サブスク,2,32357,64714,Wednesday,2,1
2025-02-19,関東,鈴木一郎,製品C,サブスク,4,29750,119000,Wednesday,2,1
2025-02-19,東北,高橋美咲,製品B,単発,4,77821,311284,Wednesday,2,1
2025-02-19,近畿,高橋美咲,製品A,サブスク,5,41093,205465,Wednesday,2,1
2025-02-19,近畿,田中太郎,製品B,単発,4,76056,304224,Wednesday,2,1
2025-02-19,近畿,渡辺さくら,製品A,サブスク,5,37628,188140,Wednesday,2,1
2025-02-19,近畿,山本大輔,製品C,サブスク,3,28998,86994,Wednesday,2,1
2025-02-19,中部,渡辺さくら,製品B,単発,4,77263,309052,Wednesday,2,1
2025-02-19,関東,鈴木一郎,製品C,サブスク,2,32591,65182,Wednesday,2,1
2025-02-19,東北,佐藤花子,製品C,サブスク,2,33675,67350,Wednesday,2,1
2025-02-19,近畿,山本大輔,製品C,サブスク,5,18240,91200,Wednesday,2,1
2025-02-19,中部,山本大輔,サービスX,保守,1,122319,122319,Wednesday,2,1
2025-02-19,四国,佐藤花子,製品B,単発,1,98542,98542,Wednesday,2,1
2025-02-19,関東,鈴木一郎,製品A,サブスク,3,50670,152010,Wednesday,2,1
2025-02-19,関東,高橋美咲,製品B,単発,2,60380,120760,Wednesday,2,1
2025-02-19,中国,田中太郎,製品E,追加オプション,5,20486,102430,Wednesday,2,1
2025-02-19,近畿,伊藤健太,製品A,サブスク,1,32166,32166,Wednesday,2,1
2025-02-19,関東,田中太郎,製品B,単発,5,71773,358865,Wednesday,2,1
2025-02-19,四国,鈴木一郎,製品B,単発,4,70798,283192,Wednesday,2,1
2025-02-19,関東,山本大輔,製品E,追加オプション,1,21172,21172,Wednesday,2,1
2025-02-19,中部,中村愛,製品C,サブスク,3,29459,88377,Wednesday,2,1
2025-02-19,近畿,鈴木一郎,サービスY,保守,4,141184,564736,Wednesday,2,1
2025-02-19,中部,田中太郎,製品C,サブスク,2,35517,71034,Wednesday,2,1
2025-02-19,近畿,伊藤健太,製品E,追加オプション,3,23346,70038,Wednesday,2,1
2025-02-19,近畿,渡辺さくら,サービスX,保守,5,131666,658330,Wednesday,2,1
2025-02-20,中部,伊藤健太,製品D,単発,4,84332,337328,Thursday,2,1
2025-02-20,関東,鈴木一郎,製品D,単発,2,81672,163344,Thursday,2,1
2025-02-20,近畿,鈴木一郎,製品B,単発,4,51867,207468,Thursday,2,1
2025-02-20,関東,山本大輔,製品B,単発,4,51389,205556,Thursday,2,1
2025-02-20,関東,中村愛,サービスY,保守,5,139309,696545,Thursday,2,1
2025-02-20,北海道,田中太郎,製品B,単発,4,74466,297864,Thursday,2,1
2025-02-20,関東,渡辺さくら,製品A,サブスク,3,50712,152136,Thursday,2,1
2025-02-20,東北,渡辺さくら,製品B,単発,5,75359,376795,Thursday,2,1
2025-02-20,関東,佐藤花子,製品A,サブスク,4,47095,188380,Thursday,2,1
2025-02-20,東北,田中太郎,サービスX,保守,4,156648,626592,Thursday,2,1
2025-02-20,東北,高橋美咲,製品A,サブスク,4,47593,190372,Thursday,2,1
2025-02-20,九州,佐藤花子,製品E,追加オプション,4,34892,139568,Thursday,2,1
2025-02-20,東北,山本大輔,製品E,追加オプション,3,24091,72273,Thursday,2,1
2025-02-20,中国,渡辺さくら,製品E,追加オプション,2,28674,57348,Thursday,2,1
2025-02-20,関東,高橋美咲,製品E,追加オプション,4,21450,85800,Thursday,2,1
2025-02-20,関東,伊藤健太,製品C,サブスク,2,33868,67736,Thursday,2,1
2025-02-20,関東,田中太郎,製品E,追加オプション,5,38588,192940,Thursday,2,1
2025-02-20,関東,鈴木一郎,サービスY,保守,4,143710,574840,Thursday,2,1
2025-02-20,近畿,渡辺さくら,サービスX,保守,5,227351,1136755,Thursday,2,1
2025-02-20,関東,田中太郎,製品C,サブスク,1,40667,40667,Thursday,2,1
2025-02-20,九州,山本大輔,サービスX,保守,3,112733,338199,Thursday,2,1
2025-02-21,関東,鈴木一郎,製品D,単発,4,92646,370584,Friday,2,1
2025-02-21,四国,渡辺さくら,サービスX,保守,3,206447,619341,Friday,2,1
2025-02-21,中部,田中太郎,製品E,追加オプション,2,42505,85010,Friday,2,1
2025-02-21,関東,田中太郎,製品A,サブスク,4,55191,220764,Friday,2,1
2025-02-21,近畿,高橋美咲,製品A,サブスク,2,54523,109046,Friday,2,1
2025-02-21,北海道,山本大輔,サービスX,保守,4,179293,717172,Friday,2,1
2025-02-21,中部,鈴木一郎,製品B,単発,3,70545,211635,Friday,2,1
2025-02-21,近畿,高橋美咲,製品B,単発,2,68696,137392,Friday,2,1
2025-02-21,中国,高橋美咲,製品B,単発,5,101116,505580,Friday,2,1
2025-02-21,四国,佐藤花子,製品D,単発,3,114854,344562,Friday,2,1
2025-02-21,関東,中村愛,サービスY,保守,4,117415,469660,Friday,2,1
2025-02-21,関東,高橋美咲,製品E,追加オプション,1,22570,22570,Friday,2,1
2025-02-21,中部,田中太郎,サービスX,保守,2,307209,614418,Friday,2,1
2025-02-21,近畿,山本大輔,製品A,サブスク,4,41904,167616,Friday,2,1
2025-02-21,中部,中村愛,サービスY,保守,1,177589,177589,Friday,2,1
2025-02-21,関東,鈴木一郎,サービスY,保守,4,122891,491564,Friday,2,1
2025-02-21,関東,渡辺さくら,製品E,追加オプション,4,25580,102320,Friday,2,1
2025-02-21,関東,山本大輔,製品A,サブスク,2,35445,70890,Friday,2,1
2025-02-21,北海道,佐藤花子,製品E,追加オプション,3,24249,72747,Friday,2,1
2025-02-21,九州,佐藤花子,製品E,追加オプション,1,27883,27883,Friday,2,1
2025-02-21,近畿,中村愛,製品E,追加オプション,1,24337,24337,Friday,2,1
2025-02-22,関東,中村愛,サービスY,保守,3,87755,263265,Saturday,2,1
2025-02-22,北海道,佐藤花子,製品E,追加オプション,1,11400,11400,Saturday,2,1
2025-02-22,中部,中村愛,製品C,サブスク,4,14633,58532,Saturday,2,1
2025-02-22,関東,山本大輔,サービスX,保守,2,94141,188282,Saturday,2,1
2025-02-22,近畿,伊藤健太,サービスX,保守,1,79239,79239,Saturday,2,1
2025-02-22,中部,中村愛,製品E,追加オプション,2,16026,32052,Saturday,2,1
2025-02-22,東北,山本大輔,製品B,単発,5,33085,165425,Saturday,2,1
2025-02-22,近畿,伊藤健太,製品E,追加オプション,5,9245,46225,Saturday,2,1
2025-02-22,近畿,渡辺さくら,サービスX,保守,5,120299,601495,Saturday,2,1
2025-02-22,近畿,高橋美咲,サービスX,保守,5,107485,537425,Saturday,2,1
2025-02-22,中部,佐藤花子,製品B,単発,2,58910,117820,Saturday,2,1
2025-02-22,中部,渡辺さくら,サービスY,保守,3,67063,201189,Saturday,2,1
2025-02-22,近畿,伊藤健太,サービスX,保守,3,104425,313275,Saturday,2,1
2025-02-22,関東,伊藤健太,製品B,単発,4,33459,133836,Saturday,2,1
2025-02-22,近畿,山本大輔,製品B,単発,4,26458,105832,Saturday,2,1
2025-02-22,関東,佐藤花子,製品D,単発,2,49039,98078,Saturday,2,1
2025-02-22,関東,渡辺さくら,製品A,サブスク,3,26747,80241,Saturday,2,1
2025-02-22,九州,高橋美咲,製品A,サブスク,2,22555,45110,Saturday,2,1
2025-02-22,北海道,中村愛,製品D,単発,2,60631,121262,Saturday,2,1
2025-02-22,関東,高橋美咲,サービスX,保守,3,110839,332517,Saturday,2,1
2025-02-22,関東,田中太郎,製品B,単発,1,54347,54347,Saturday,2,1
2025-02-22,東北,中村愛,製品E,追加オプション,2,11732,23464,Saturday,2,1
2025-02-22,四国,中村愛,製品C,サブスク,4,15144,60576,Saturday,2,1
2025-02-22,関東,鈴木一郎,サービスY,保守,1,79381,79381,Saturday,2,1
2025-02-22,近畿,鈴木一郎,製品A,サブスク,1,24805,24805,Saturday,2,1
2025-02-22,関東,山本大輔,サービスX,保守,3,66758,200274,Saturday,2,1
2025-02-22,関東,田中太郎,製品D,単発,4,69566,278264,Saturday,2,1
2025-02-22,関東,中村愛,製品B,単発,4,39361,157444,Saturday,2,1
2025-02-22,中国,鈴木一郎,製品D,単発,4,50887,203548,Saturday,2,1
2025-02-23,中部,伊藤健太,サービスY,保守,5,77136,385680,Sunday,2,1
2025-02-23,関東,渡辺さくら,製品C,サブスク,3,18966,56898,Sunday,2,1
2025-02-23,東北,佐藤花子,製品B,単発,1,44840,44840,Sunday,2,1
2025-02-23,九州,中村愛,製品E,追加オプション,2,10614,21228,Sunday,2,1
2025-02-23,近畿,田中太郎,製品D,単発,2,54832,109664,Sunday,2,1
2025-02-23,九州,山本大輔,製品B,単発,4,29013,116052,Sunday,2,1
2025-02-23,中部,渡辺さくら,製品C,サブスク,3,26823,80469,Sunday,2,1
2025-02-23,関東,山本大輔,サービスY,保守,2,55148,110296,Sunday,2,1
2025-02-23,関東,山本大輔,製品D,単発,4,47035,188140,Sunday,2,1
2025-02-23,関東,伊藤健太,サービスX,保守,5,101172,505860,Sunday,2,1
2025-02-23,関東,鈴木一郎,サービスX,保守,1,100699,100699,Sunday,2,1
2025-02-23,東北,中村愛,サービスX,保守,2,75794,151588,Sunday,2,1
2025-02-23,四国,高橋美咲,製品D,単発,2,52708,105416,Sunday,2,1
2025-02-23,東北,田中太郎,サービスY,保守,2,71732,143464,Sunday,2,1
2025-02-23,中部,高橋美咲,製品B,単発,1,36189,36189,Sunday,2,1
2025-02-23,九州,伊藤健太,製品E,追加オプション,3,15684,47052,Sunday,2,1
2025-02-23,関東,渡辺さくら,サービスY,保守,2,86434,172868,Sunday,2,1
2025-02-23,東北,中村愛,製品B,単発,3,33314,99942,Sunday,2,1
2025-02-23,北海道,中村愛,製品B,単発,4,34983,139932,Sunday,2,1
2025-02-23,中部,山本大輔,製品B,単発,4,26597,106388,Sunday,2,1
2025-02-23,四国,田中太郎,製品A,サブスク,5,39284,196420,Sunday,2,1
2025-02-23,九州,渡辺さくら,製品E,追加オプション,2,17760,35520,Sunday,2,1
2025-02-23,中部,渡辺さくら,サービスY,保守,3,88488,265464,Sunday,2,1
2025-02-24,関東,渡辺さくら,サービスY,保守,1,127394,127394,Monday,2,1
2025-02-24,関東,山本大輔,製品A,サブスク,1,44212,44212,Monday,2,1
2025-02-24,関東,中村愛,サービスX,保守,4,192203,768812,Monday,2,1
2025-02-24,東北,中村愛,製品C,サブスク,2,25463,50926,Monday,2,1
2025-02-24,関東,鈴木一郎,製品D,単発,5,101766,508830,Monday,2,1
2025-02-24,北海道,高橋美咲,製品C,サブスク,1,33371,33371,Monday,2,1
2025-02-24,関東,渡辺さくら,製品B,単発,5,74868,374340,Monday,2,1
2025-02-24,関東,田中太郎,製品E,追加オプション,5,27234,136170,Monday,2,1
2025-02-24,近畿,高橋美咲,製品B,単発,3,91481,274443,Monday,2,1
2025-02-24,近畿,渡辺さくら,製品D,単発,1,78700,78700,Monday,2,1
2025-02-24,近畿,佐藤花子,サービスX,保守,5,185841,929205,Monday,2,1
2025-02-24,関東,山本大輔,製品E,追加オプション,4,16846,67384,Monday,2,1
2025-02-24,近畿,佐藤花子,製品E,追加オプション,3,21345,64035,Monday,2,1
2025-02-24,北海道,田中太郎,製品B,単発,2,108330,216660,Monday,2,1
2025-02-24,近畿,田中太郎,製品B,単発,1,97513,97513,Monday,2,1
2025-02-24,関東,高橋美咲,サービスY,保守,3,176729,530187,Monday,2,1
2025-02-24,中国,山本大輔,製品C,サブスク,5,28597,142985,Monday,2,1
2025-02-24,近畿,鈴木一郎,製品C,サブスク,2,35197,70394,Monday,2,1
2025-02-24,関東,田中太郎,製品E,追加オプション,5,29991,149955,Monday,2,1
2025-02-24,近畿,田中太郎,サービスY,保守,4,133951,535804,Monday,2,1
2025-02-24,近畿,中村愛,製品C,サブスク,5,28358,141790,Monday,2,1
2025-02-24,関東,鈴木一郎,製品E,追加オプション,5,29528,147640,Monday,2,1
2025-02-24,中国,中村愛,製品E,追加オプション,5,30916,154580,Monday,2,1
2025-02-24,関東,鈴木一郎,製品C,サブスク,1,34194,34194,Monday,2,1
2025-02-24,近畿,伊藤健太,製品A,サブスク,1,45696,45696,Monday,2,1
2025-02-24,近畿,田中太郎,製品D,単発,3,89460,268380,Monday,2,1
2025-02-24,北海道,田中太郎,製品A,サブスク,4,52103,208412,Monday,2,1
2025-02-24,近畿,高橋美咲,製品D,単発,4,75028,300112,Monday,2,1
2025-02-24,中部,鈴木一郎,サービスY,保守,4,161626,646504,Monday,2,1
2025-02-24,中部,鈴木一郎,製品E,追加オプション,1,20866,20866,Monday,2,1
2025-02-24,関東,山本大輔,製品C,サブスク,1,26685,26685,Monday,2,1
2025-02-25,東北,高橋美咲,製品A,サブスク,3,51752,155256,Tuesday,2,1
2025-02-25,九州,山本大輔,製品C,サブスク,5,29635,148175,Tuesday,2,1
2025-02-25,近畿,鈴木一郎,サービスX,保守,4,105218,420872,Tuesday,2,1
2025-02-25,東北,佐藤花子,サービスY,保守,5,159011,795055,Tuesday,2,1
2025-02-25,中部,高橋美咲,製品D,単発,3,103279,309837,Tuesday,2,1
2025-02-25,東北,鈴木一郎,サービスX,保守,5,110433,552165,Tuesday,2,1
2025-02-25,北海道,田中太郎,製品E,追加オプション,4,34201,136804,Tuesday,2,1
2025-02-25,近畿,佐藤花子,サービスX,保守,5,244571,1222855,Tuesday,2,1
2025-02-25,中国,中村愛,サービスY,保守,3,130374,391122,Tuesday,2,1
2025-02-25,東北,高橋美咲,サービスY,保守,2,132431,264862,Tuesday,2,1
2025-02-25,近畿,山本大輔,サービスY,保守,1,78394,78394,Tuesday,2,1
2025-02-25,関東,高橋美咲,製品B,単発,1,70690,70690,Tuesday,2,1
2025-02-25,関東,佐藤花子,サービスX,保守,4,150502,602008,Tuesday,2,1
2025-02-25,中部,田中太郎,サービスX,保守,5,244802,1224010,Tuesday,2,1
2025-02-25,関東,渡辺さくら,サービスY,保守,3,161186,483558,Tuesday,2,1
2025-02-25,近畿,伊藤健太,製品A,サブスク,1,33537,33537,Tuesday,2,1
2025-02-25,関東,高橋美咲,製品C,サブスク,1,37962,37962,Tuesday,2,1
2025-02-25,東北,佐藤花子,製品B,単発,5,77428,387140,Tuesday,2,1
